57.752975927839515,39.956574883080755,39.956574883080755,31.163718093048523,13.384879483158741
57.16226955283406,57.16226955283406,21.737309811095116,21.282972298593776,12.852505523186547
66.16226955283406,66.16226955283406,21.282972298593776,12.852505523186547,12.852505523186547
94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,30.989364705903746
66.22544845445559,66.22544845445559,21.795993312923205,21.319827390982933,21.319827390982933
22.109650871778246,21.876036020596743,21.876036020596743,13.281501128704907,13.281501128704907
57.19486503108351,57.19486503108351,57.19486503108351,21.27641489804762,12.852505523186547
57.16226955283406,21.737309811095116,21.737309811095116,21.282972298593776,12.852505523186547
30.906249799193237,30.906249799193237,30.906249799193237,30.906249799193237,22.109650871778246
66.75297592783951,40.15581291354141,31.37502718671573,31.37502718671573,31.37502718671573
