Fitness,Player_Life,Enemy_Life,Time,Generataion
13.065526066869309,0,80.0,139,0
3.9248261847661734,0,90.0,160,0
-4.61512051684126,0,100,101,0
-4.61512051684126,0,100,101,0
-4.61512051684126,0,100,101,0
-4.672828834461906,0,100,107,0
-4.787491742782046,0,100,120,0
-4.882801922586371,0,100,132,0
-5.075173815233827,0,100,160,0
-5.075173815233827,0,100,160,0
-5.075173815233827,0,100,160,0
-5.187385805840755,0,100,179,0
-5.19295685089021,0,100,180,0
-5.209486152841421,0,100,183,0
-5.247024072160486,0,100,190,0
-5.272999558563747,0,100,195,0
-5.272999558563747,0,100,195,0
-5.777652323222656,0,100,323,0
-5.82600010738045,0,100,339,0
-5.8377304471659395,0,100,343,0
13.065526066869309,0,80.0,139,1
4.163718093048522,0,90.0,126,1
4.163718093048522,0,90.0,126,1
3.9565748830807532,0,90.0,155,1
3.9248261847661734,0,90.0,160,1
3.8760360205967412,0,90.0,168,1
-4.61512051684126,0,100,101,1
-4.61512051684126,0,100,101,1
-4.61512051684126,0,100,101,1
-4.61512051684126,0,100,101,1
-4.624972813284271,0,100,102,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.770684624465665,0,100,118,1
-4.787491742782046,0,100,120,1
-4.836281906951478,0,100,126,1
57.2962175253438,0,30.0,300,2
39.21310261863329,0,50.0,326,2
13.065526066869309,0,80.0,139,2
4.163718093048522,0,90.0,126,2
4.163718093048522,0,90.0,126,2
4.163718093048522,0,90.0,126,2
4.163718093048522,0,90.0,126,2
4.163718093048522,0,90.0,126,2
4.163718093048522,0,90.0,126,2
4.163718093048522,0,90.0,126,2
3.9565748830807532,0,90.0,155,2
3.9565748830807532,0,90.0,155,2
3.9565748830807532,0,90.0,155,2
3.9565748830807532,0,90.0,155,2
3.9248261847661734,0,90.0,160,2
3.8760360205967412,0,90.0,168,2
3.752975927839514,0,90.0,190,2
3.752975927839514,0,90.0,190,2
3.752975927839514,0,90.0,190,2
3.752975927839514,0,90.0,190,2
57.2962175253438,0,30.0,300,3
39.21310261863329,0,50.0,326,3
21.956574883080755,0,70.0,155,3
21.752975927839515,0,70.0,190,3
13.065526066869309,0,80.0,139,3
4.163718093048522,0,90.0,126,3
4.163718093048522,0,90.0,126,3
4.163718093048522,0,90.0,126,3
4.163718093048522,0,90.0,126,3
4.163718093048522,0,90.0,126,3
4.163718093048522,0,90.0,126,3
4.163718093048522,0,90.0,126,3
4.163718093048522,0,90.0,126,3
4.163718093048522,0,90.0,126,3
4.163718093048522,0,90.0,126,3
4.163718093048522,0,90.0,126,3
4.163718093048522,0,90.0,126,3
4.163718093048522,0,90.0,126,3
3.9565748830807532,0,90.0,155,3
3.9565748830807532,0,90.0,155,3
57.2962175253438,0,30.0,300,4
39.21310261863329,0,50.0,326,4
22.109650871778246,0,70.0,133,4
21.956574883080755,0,70.0,155,4
21.752975927839515,0,70.0,190,4
21.30964054567594,0,70.0,296,4
21.30964054567594,0,70.0,296,4
13.065526066869309,0,80.0,139,4
4.38487948315874,0,90.0,101,4
4.263801551605504,0,90.0,114,4
4.163718093048522,0,90.0,126,4
4.163718093048522,0,90.0,126,4
4.163718093048522,0,90.0,126,4
4.163718093048522,0,90.0,126,4
4.163718093048522,0,90.0,126,4
4.163718093048522,0,90.0,126,4
4.163718093048522,0,90.0,126,4
4.163718093048522,0,90.0,126,4
4.163718093048522,0,90.0,126,4
4.163718093048522,0,90.0,126,4
57.601837298482245,0,30.0,221,5
57.2962175253438,0,30.0,300,5
39.21310261863329,0,50.0,326,5
22.109650871778246,0,70.0,133,5
21.956574883080755,0,70.0,155,5
21.876036020596743,0,70.0,168,5
21.876036020596743,0,70.0,168,5
21.876036020596743,0,70.0,168,5
21.752975927839515,0,70.0,190,5
21.30964054567594,0,70.0,296,5
21.30964054567594,0,70.0,296,5
21.30964054567594,0,70.0,296,5
21.282972298593776,0,70.0,304,5
13.281501128704907,0,80.0,112,5
13.163718093048523,0,80.0,126,5
13.065526066869309,0,80.0,139,5
12.852505523186547,0,80.0,172,5
4.38487948315874,0,90.0,101,5
4.38487948315874,0,90.0,101,5
4.263801551605504,0,90.0,114,5
57.73214184093667,0,30.0,194,6
57.601837298482245,0,30.0,221,6
57.2962175253438,0,30.0,300,6
57.2962175253438,0,30.0,300,6
57.2962175253438,0,30.0,300,6
57.22544845445559,0,30.0,322,6
57.16226955283406,0,30.0,343,6
57.16226955283406,0,30.0,343,6
39.21310261863329,0,50.0,326,6
22.109650871778246,0,70.0,133,6
22.109650871778246,0,70.0,133,6
22.109650871778246,0,70.0,133,6
21.956574883080755,0,70.0,155,6
21.956574883080755,0,70.0,155,6
21.956574883080755,0,70.0,155,6
21.956574883080755,0,70.0,155,6
21.876036020596743,0,70.0,168,6
21.876036020596743,0,70.0,168,6
21.876036020596743,0,70.0,168,6
21.876036020596743,0,70.0,168,6
57.73214184093667,0,30.0,194,7
57.73214184093667,0,30.0,194,7
57.73214184093667,0,30.0,194,7
57.73214184093667,0,30.0,194,7
57.73214184093667,0,30.0,194,7
57.73214184093667,0,30.0,194,7
57.601837298482245,0,30.0,221,7
57.31302464366018,0,30.0,295,7
57.2962175253438,0,30.0,300,7
57.2962175253438,0,30.0,300,7
57.2962175253438,0,30.0,300,7
57.22544845445559,0,30.0,322,7
57.22544845445559,0,30.0,322,7
57.16226955283406,0,30.0,343,7
57.16226955283406,0,30.0,343,7
57.16226955283406,0,30.0,343,7
57.16226955283406,0,30.0,343,7
39.956574883080755,0,50.0,155,7
39.21310261863329,0,50.0,326,7
