Fitness,Player_Life,Enemy_Life,Time,Generataion
57.601837298482245,0,30.0,221,0
12.790513847158579,0,80.0,183,0
4.163718093048522,0,90.0,126,0
-4.624972813284271,0,100,102,0
-4.672828834461906,0,100,107,0
-4.672828834461906,0,100,107,0
-4.770684624465665,0,100,118,0
-4.836281906951478,0,100,126,0
-4.844187086458591,0,100,127,0
-5.075173815233827,0,100,160,0
-5.204006687076795,0,100,182,0
-5.241747015059643,0,100,189,0
-5.247024072160486,0,100,190,0
-5.262690188904886,0,100,193,0
-5.262690188904886,0,100,193,0
-5.272999558563747,0,100,195,0
-5.272999558563747,0,100,195,0
-5.272999558563747,0,100,195,0
-5.3981627015177525,0,100,221,0
-5.916202062607435,0,100,371,0
57.601837298482245,0,30.0,221,1
57.23167900420623,0,30.0,320,1
57.16226955283406,0,30.0,343,1
21.956574883080755,0,70.0,155,1
13.281501128704907,0,80.0,112,1
12.790513847158579,0,80.0,183,1
4.456705217729996,0,90.0,94,1
4.456705217729996,0,90.0,94,1
4.195978955266743,0,90.0,122,1
4.163718093048522,0,90.0,126,1
4.163718093048522,0,90.0,126,1
4.163718093048522,0,90.0,126,1
3.8352140260764855,0,90.0,175,1
3.2928897352511246,0,90.0,301,1
-4.543294782270004,0,100,94,1
-4.61512051684126,0,100,101,1
-4.61512051684126,0,100,101,1
-4.61512051684126,0,100,101,1
-4.61512051684126,0,100,101,1
-4.624972813284271,0,100,102,1
57.73214184093667,0,30.0,194,2
57.601837298482245,0,30.0,221,2
57.23167900420623,0,30.0,320,2
57.16226955283406,0,30.0,343,2
57.16226955283406,0,30.0,343,2
22.016393378291664,0,70.0,146,2
22.016393378291664,0,70.0,146,2
21.956574883080755,0,70.0,155,2
21.76355803717005,0,70.0,188,2
21.737309811095116,0,70.0,193,2
21.737309811095116,0,70.0,193,2
13.281501128704907,0,80.0,112,2
13.281501128704907,0,80.0,112,2
13.163718093048523,0,80.0,126,2
13.072746314842796,0,80.0,138,2
12.790513847158579,0,80.0,183,2
4.456705217729996,0,90.0,94,2
4.456705217729996,0,90.0,94,2
4.456705217729996,0,90.0,94,2
4.456705217729996,0,90.0,94,2
57.73214184093667,0,30.0,194,3
57.601837298482245,0,30.0,221,3
57.601837298482245,0,30.0,221,3
57.23167900420623,0,30.0,320,3
57.23167900420623,0,30.0,320,3
57.23167900420623,0,30.0,320,3
57.23167900420623,0,30.0,320,3
57.23167900420623,0,30.0,320,3
57.16226955283406,0,30.0,343,3
57.16226955283406,0,30.0,343,3
30.60183729848225,0,60.0,221,3
30.282972298593776,0,60.0,304,3
22.281501128704907,0,70.0,112,3
22.016393378291664,0,70.0,146,3
22.016393378291664,0,70.0,146,3
22.016393378291664,0,70.0,146,3
22.016393378291664,0,70.0,146,3
22.002787726235887,0,70.0,148,3
22.002787726235887,0,70.0,148,3
22.002787726235887,0,70.0,148,3
57.73214184093667,0,30.0,194,4
57.73214184093667,0,30.0,194,4
57.601837298482245,0,30.0,221,4
57.601837298482245,0,30.0,221,4
57.601837298482245,0,30.0,221,4
57.601837298482245,0,30.0,221,4
57.23167900420623,0,30.0,320,4
57.23167900420623,0,30.0,320,4
57.23167900420623,0,30.0,320,4
57.23167900420623,0,30.0,320,4
57.23167900420623,0,30.0,320,4
57.23167900420623,0,30.0,320,4
57.23167900420623,0,30.0,320,4
57.23167900420623,0,30.0,320,4
57.16226955283406,0,30.0,343,4
57.16226955283406,0,30.0,343,4
39.752975927839515,0,50.0,190,4
30.60183729848225,0,60.0,221,4
30.282972298593776,0,60.0,304,4
22.281501128704907,0,70.0,112,4
57.73214184093667,0,30.0,194,5
57.73214184093667,0,30.0,194,5
57.601837298482245,0,30.0,221,5
57.601837298482245,0,30.0,221,5
57.601837298482245,0,30.0,221,5
57.601837298482245,0,30.0,221,5
57.601837298482245,0,30.0,221,5
57.601837298482245,0,30.0,221,5
57.601837298482245,0,30.0,221,5
57.23167900420623,0,30.0,320,5
57.23167900420623,0,30.0,320,5
57.23167900420623,0,30.0,320,5
57.23167900420623,0,30.0,320,5
57.23167900420623,0,30.0,320,5
57.23167900420623,0,30.0,320,5
57.23167900420623,0,30.0,320,5
57.23167900420623,0,30.0,320,5
57.23167900420623,0,30.0,320,5
57.23167900420623,0,30.0,320,5
57.23167900420623,0,30.0,320,5
57.73214184093667,0,30.0,194,6
57.73214184093667,0,30.0,194,6
57.73214184093667,0,30.0,194,6
57.601837298482245,0,30.0,221,6
57.601837298482245,0,30.0,221,6
57.601837298482245,0,30.0,221,6
57.601837298482245,0,30.0,221,6
57.601837298482245,0,30.0,221,6
57.601837298482245,0,30.0,221,6
57.601837298482245,0,30.0,221,6
57.601837298482245,0,30.0,221,6
57.601837298482245,0,30.0,221,6
57.601837298482245,0,30.0,221,6
57.601837298482245,0,30.0,221,6
57.601837298482245,0,30.0,221,6
57.601837298482245,0,30.0,221,6
57.23167900420623,0,30.0,320,6
57.23167900420623,0,30.0,320,6
57.23167900420623,0,30.0,320,6
57.23167900420623,0,30.0,320,6
57.73214184093667,0,30.0,194,7
57.73214184093667,0,30.0,194,7
57.73214184093667,0,30.0,194,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.601837298482245,0,30.0,221,7
57.73214184093667,0,30.0,194,8
57.73214184093667,0,30.0,194,8
57.73214184093667,0,30.0,194,8
57.73214184093667,0,30.0,194,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.601837298482245,0,30.0,221,8
57.73214184093667,0,30.0,194,9
57.73214184093667,0,30.0,194,9
57.73214184093667,0,30.0,194,9
57.73214184093667,0,30.0,194,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.601837298482245,0,30.0,221,9
57.73214184093667,0,30.0,194,10
57.73214184093667,0,30.0,194,10
57.73214184093667,0,30.0,194,10
57.73214184093667,0,30.0,194,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
