Fitness,Player_Life,Enemy_Life,Time,Generataion
3.9565748830807532,0,90.0,155,0
3.113895968549844,0,90.0,360,0
-4.61512051684126,0,100,101,0
-4.624972813284271,0,100,102,0
-4.624972813284271,0,100,102,0
-4.672828834461906,0,100,107,0
-4.672828834461906,0,100,107,0
-5.043425116919247,0,100,155,0
-5.043425116919247,0,100,155,0
-5.049856007249537,0,100,156,0
-5.0689042022202315,0,100,159,0
-5.075173815233827,0,100,160,0
-5.075173815233827,0,100,160,0
-5.123963979403259,0,100,168,0
-5.147494476813453,0,100,172,0
-5.209486152841421,0,100,183,0
-5.247024072160486,0,100,190,0
-5.272999558563747,0,100,195,0
-5.720311776607412,0,100,305,0
-5.7745515455444085,0,100,322,0
57.24425778641309,0,30.0,316,1
29.805594608895326,0,60.0,490,1
22.002787726235887,0,70.0,148,1
21.282972298593776,0,70.0,304,1
12.852505523186547,0,80.0,172,1
12.779644174921675,0,80.0,185,1
12.732141840936672,0,80.0,194,1
11.824132729894238,0,80.0,481,1
3.996053694054541,0,90.0,149,1
3.9565748830807532,0,90.0,155,1
3.950143992750463,0,90.0,156,1
3.950143992750463,0,90.0,156,1
3.752975927839514,0,90.0,190,1
3.721885340769483,0,90.0,196,1
3.113895968549844,0,90.0,360,1
-4.61512051684126,0,100,101,1
-4.624972813284271,0,100,102,1
-4.624972813284271,0,100,102,1
-4.624972813284271,0,100,102,1
-4.624972813284271,0,100,102,1
57.24425778641309,0,30.0,316,2
57.16226955283406,0,30.0,343,2
29.805594608895326,0,60.0,490,2
22.002787726235887,0,70.0,148,2
21.852505523186547,0,70.0,172,2
21.737309811095116,0,70.0,193,2
21.282972298593776,0,70.0,304,2
21.07307397402959,0,70.0,375,2
13.290469798687667,0,80.0,111,2
13.281501128704907,0,80.0,112,2
12.852505523186547,0,80.0,172,2
12.790513847158579,0,80.0,183,2
12.779644174921675,0,80.0,185,2
12.732141840936672,0,80.0,194,2
11.824132729894238,0,80.0,481,2
4.456705217729996,0,90.0,94,2
4.456705217729996,0,90.0,94,2
4.38487948315874,0,90.0,101,2
4.38487948315874,0,90.0,101,2
4.38487948315874,0,90.0,101,2
57.24425778641309,0,30.0,316,3
57.16226955283406,0,30.0,343,3
57.16226955283406,0,30.0,343,3
57.16226955283406,0,30.0,343,3
30.706695175275506,0,60.0,199,3
29.805594608895326,0,60.0,490,3
22.002787726235887,0,70.0,148,3
22.002787726235887,0,70.0,148,3
21.852505523186547,0,70.0,172,3
21.737309811095116,0,70.0,193,3
21.701682633451963,0,70.0,200,3
21.282972298593776,0,70.0,304,3
21.07307397402959,0,70.0,375,3
13.290469798687667,0,80.0,111,3
13.281501128704907,0,80.0,112,3
13.002787726235885,0,80.0,148,3
12.852505523186547,0,80.0,172,3
12.790513847158579,0,80.0,183,3
12.790513847158579,0,80.0,183,3
12.790513847158579,0,80.0,183,3
57.24425778641309,0,30.0,316,4
57.16226955283406,0,30.0,343,4
57.16226955283406,0,30.0,343,4
57.16226955283406,0,30.0,343,4
57.16226955283406,0,30.0,343,4
40.16371809304852,0,50.0,126,4
30.706695175275506,0,60.0,199,4
29.805594608895326,0,60.0,490,4
22.002787726235887,0,70.0,148,4
22.002787726235887,0,70.0,148,4
22.002787726235887,0,70.0,148,4
21.956574883080755,0,70.0,155,4
21.852505523186547,0,70.0,172,4
21.752975927839515,0,70.0,190,4
21.737309811095116,0,70.0,193,4
21.701682633451963,0,70.0,200,4
21.60183729848225,0,70.0,221,4
21.302906513494595,0,70.0,298,4
21.28957298262513,0,70.0,302,4
21.282972298593776,0,70.0,304,4
75.16226955283406,0,10.0,343,5
57.24425778641309,0,30.0,316,5
57.16226955283406,0,30.0,343,5
57.16226955283406,0,30.0,343,5
57.16226955283406,0,30.0,343,5
57.16226955283406,0,30.0,343,5
57.16226955283406,0,30.0,343,5
48.21310261863329,0,40.0,326,5
40.16371809304852,0,50.0,126,5
30.706695175275506,0,60.0,199,5
30.27968822339259,0,60.0,305,5
29.805594608895326,0,60.0,490,5
22.002787726235887,0,70.0,148,5
22.002787726235887,0,70.0,148,5
22.002787726235887,0,70.0,148,5
22.002787726235887,0,70.0,148,5
22.002787726235887,0,70.0,148,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
75.16226955283406,0,10.0,343,6
57.24425778641309,0,30.0,316,6
57.23167900420623,0,30.0,320,6
57.216174817670264,0,30.0,325,6
57.1888590070233,0,30.0,334,6
57.16226955283406,0,30.0,343,6
57.16226955283406,0,30.0,343,6
57.16226955283406,0,30.0,343,6
57.16226955283406,0,30.0,343,6
57.16226955283406,0,30.0,343,6
48.73214184093667,0,40.0,194,6
48.71679627126201,0,40.0,197,6
48.21310261863329,0,40.0,326,6
40.16371809304852,0,50.0,126,6
30.706695175275506,0,60.0,199,6
30.706695175275506,0,60.0,199,6
30.27968822339259,0,60.0,305,6
29.805594608895326,0,60.0,490,6
22.002787726235887,0,70.0,148,6
22.002787726235887,0,70.0,148,6
75.16226955283406,0,10.0,343,7
57.24425778641309,0,30.0,316,7
57.23167900420623,0,30.0,320,7
57.216174817670264,0,30.0,325,7
57.1888590070233,0,30.0,334,7
57.16226955283406,0,30.0,343,7
