Fitness,Player_Life,Enemy_Life,Time,Generataion
13.163718093048523,0,80.0,126,0
3.113895968549844,0,90.0,360,0
-4.700480365792417,0,100,110,0
-4.844187086458591,0,100,127,0
-4.844187086458591,0,100,127,0
-4.882801922586371,0,100,132,0
-4.9344739331306915,0,100,139,0
-5.017279836814924,0,100,151,0
-5.043425116919247,0,100,155,0
-5.075173815233827,0,100,160,0
-5.075173815233827,0,100,160,0
-5.075173815233827,0,100,160,0
-5.247024072160486,0,100,190,0
-5.25227342804663,0,100,191,0
-5.272999558563747,0,100,195,0
-5.3981627015177525,0,100,221,0
-5.7745515455444085,0,100,322,0
-5.7745515455444085,0,100,322,0
-5.7899601708972535,0,100,327,0
-5.886104031450156,0,100,360,0
22.002787726235887,0,70.0,148,1
21.07307397402959,0,70.0,375,1
21.07307397402959,0,70.0,375,1
13.534091881345416,0,80.0,87,1
12.168117522716482,0,80.0,341,1
4.38487948315874,0,90.0,101,1
4.163718093048522,0,90.0,126,1
3.8760360205967412,0,90.0,168,1
3.752975927839514,0,90.0,190,1
3.3062678611973,0,90.0,297,1
3.130703086866226,0,90.0,354,1
-4.543294782270004,0,100,94,1
-4.543294782270004,0,100,94,1
-4.543294782270004,0,100,94,1
-4.61512051684126,0,100,101,1
-4.61512051684126,0,100,101,1
-4.624972813284271,0,100,102,1
-4.624972813284271,0,100,102,1
-4.624972813284271,0,100,102,1
-4.624972813284271,0,100,102,1
