66.60183729848225,66.60183729848225,66.60183729848225,22.263801551605503,22.263801551605503
75.09191706183107,75.09191706183107,30.216174817670264,30.216174817670264,21.130703086866227
57.912403664767616,57.912403664767616,57.74772657195337,22.31786877287578,22.31786877287578
57.737309811095116,22.12480267679885,13.355609100858628,13.355609100858628,13.355609100858628
30.9001335721758,30.9001335721758,13.037155369740093,13.037155369740093,13.037155369740093
39.286267194490634,39.286267194490634,12.742504627972219,12.742504627972219,12.742504627972219
66.88801221164346,49.11719807741363,40.3271711655381,40.3271711655381,40.3271711655381
57.73214184093667,57.73214184093667,57.73214184093667,22.109650871778246,13.281501128704907
75.09191706183107,75.09191706183107,30.282972298593776,30.282972298593776,21.130703086866227
93.1669137782012,93.1669137782012,93.1669137782012,38.87094978993945,11.824132729894238
