Fitness,Player_Life,Enemy_Life,Time,Generataion
21.89405452609942,0,70.0,165,0
3.752975927839514,0,90.0,190,0
-4.672828834461906,0,100,107,0
-4.882801922586371,0,100,132,0
-4.882801922586371,0,100,132,0
-4.882801922586371,0,100,132,0
-4.882801922586371,0,100,132,0
-5.043425116919247,0,100,155,0
-5.043425116919247,0,100,155,0
-5.075173815233827,0,100,160,0
-5.075173815233827,0,100,160,0
-5.075173815233827,0,100,160,0
-5.1647859739235145,0,100,175,0
-5.170483995038151,0,100,176,0
-5.262690188904886,0,100,193,0
-5.267858159063328,0,100,194,0
-5.272999558563747,0,100,195,0
-5.3981627015177525,0,100,221,0
-5.8377304471659395,0,100,343,0
-5.8377304471659395,0,100,343,0
21.89405452609942,0,70.0,165,1
21.30964054567594,0,70.0,296,1
13.22087650688847,0,80.0,119,1
13.109650871778246,0,80.0,133,1
13.002787726235885,0,80.0,148,1
4.163718093048522,0,90.0,126,1
4.163718093048522,0,90.0,126,1
4.163718093048522,0,90.0,126,1
3.950143992750463,0,90.0,156,1
3.752975927839514,0,90.0,190,1
2.938543081071983,0,90.0,429,1
-4.61512051684126,0,100,101,1
-4.61512051684126,0,100,101,1
-4.61512051684126,0,100,101,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.795790545596741,0,100,121,1
30.28957298262513,0,60.0,302,2
21.956574883080755,0,70.0,155,2
21.89405452609942,0,70.0,165,2
21.752975927839515,0,70.0,190,2
21.752975927839515,0,70.0,190,2
21.737309811095116,0,70.0,193,2
21.30964054567594,0,70.0,296,2
13.22087650688847,0,80.0,119,2
13.109650871778246,0,80.0,133,2
13.002787726235885,0,80.0,148,2
12.852505523186547,0,80.0,172,2
12.74772657195337,0,80.0,191,2
4.456705217729996,0,90.0,94,2
4.195978955266743,0,90.0,122,2
4.163718093048522,0,90.0,126,2
4.163718093048522,0,90.0,126,2
4.163718093048522,0,90.0,126,2
4.163718093048522,0,90.0,126,2
4.163718093048522,0,90.0,126,2
4.163718093048522,0,90.0,126,2
75.00603857269343,0,10.0,401,3
57.19788162462294,0,30.0,331,3
57.19486503108351,0,30.0,332,3
57.19486503108351,0,30.0,332,3
39.316420232661315,0,50.0,294,3
30.918595635015535,0,60.0,161,3
30.28957298262513,0,60.0,302,3
21.956574883080755,0,70.0,155,3
21.956574883080755,0,70.0,155,3
21.956574883080755,0,70.0,155,3
21.956574883080755,0,70.0,155,3
21.956574883080755,0,70.0,155,3
21.956574883080755,0,70.0,155,3
21.89405452609942,0,70.0,165,3
21.79051384715858,0,70.0,183,3
21.79051384715858,0,70.0,183,3
21.752975927839515,0,70.0,190,3
21.752975927839515,0,70.0,190,3
21.752975927839515,0,70.0,190,3
21.737309811095116,0,70.0,193,3
75.00603857269343,0,10.0,401,4
57.22544845445559,0,30.0,322,4
57.19788162462294,0,30.0,331,4
57.19486503108351,0,30.0,332,4
57.19486503108351,0,30.0,332,4
39.316420232661315,0,50.0,294,4
30.918595635015535,0,60.0,161,4
30.28957298262513,0,60.0,302,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.89405452609942,0,70.0,165,4
75.00603857269343,0,10.0,401,5
57.22544845445559,0,30.0,322,5
57.22544845445559,0,30.0,322,5
57.19788162462294,0,30.0,331,5
57.19486503108351,0,30.0,332,5
57.19486503108351,0,30.0,332,5
57.19486503108351,0,30.0,332,5
39.316420232661315,0,50.0,294,5
30.918595635015535,0,60.0,161,5
30.28957298262513,0,60.0,302,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
75.00603857269343,0,10.0,401,6
57.22544845445559,0,30.0,322,6
57.22544845445559,0,30.0,322,6
57.22544845445559,0,30.0,322,6
57.22544845445559,0,30.0,322,6
57.22544845445559,0,30.0,322,6
57.19788162462294,0,30.0,331,6
57.19486503108351,0,30.0,332,6
57.19486503108351,0,30.0,332,6
57.19486503108351,0,30.0,332,6
39.316420232661315,0,50.0,294,6
39.286267194490634,0,50.0,303,6
30.918595635015535,0,60.0,161,6
30.28957298262513,0,60.0,302,6
21.956574883080755,0,70.0,155,6
21.956574883080755,0,70.0,155,6
21.956574883080755,0,70.0,155,6
21.956574883080755,0,70.0,155,6
21.956574883080755,0,70.0,155,6
21.956574883080755,0,70.0,155,6
75.00603857269343,0,10.0,401,7
57.22544845445559,0,30.0,322,7
57.22544845445559,0,30.0,322,7
57.22544845445559,0,30.0,322,7
57.22544845445559,0,30.0,322,7
57.22544845445559,0,30.0,322,7
57.22544845445559,0,30.0,322,7
57.19788162462294,0,30.0,331,7
57.19486503108351,0,30.0,332,7
