Fitness,Player_Life,Enemy_Life,Time,Generataion
21.956574883080755,0,70.0,155,0
-4.624972813284271,0,100,102,0
-4.624972813284271,0,100,102,0
-4.672828834461906,0,100,107,0
-4.672828834461906,0,100,107,0
-4.672828834461906,0,100,107,0
-4.844187086458591,0,100,127,0
-4.882801922586371,0,100,132,0
-5.087596335232384,0,100,162,0
-5.147494476813453,0,100,172,0
-5.209486152841421,0,100,183,0
-5.247024072160486,0,100,190,0
-5.262690188904886,0,100,193,0
-5.262690188904886,0,100,193,0
-5.272999558563747,0,100,195,0
-5.272999558563747,0,100,195,0
-5.272999558563747,0,100,195,0
-5.3981627015177525,0,100,221,0
-5.7745515455444085,0,100,322,0
-5.926926025970411,0,100,375,0
57.22855887686998,0,30.0,321,1
21.956574883080755,0,70.0,155,1
13.456705217729997,0,80.0,94,1
12.801502968734173,0,80.0,181,1
4.38487948315874,0,90.0,101,1
4.38487948315874,0,90.0,101,1
4.1716862626976985,0,90.0,125,1
4.163718093048522,0,90.0,126,1
3.950143992750463,0,90.0,156,1
3.950143992750463,0,90.0,156,1
-4.61512051684126,0,100,101,1
-4.624972813284271,0,100,102,1
-4.624972813284271,0,100,102,1
-4.624972813284271,0,100,102,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
57.22855887686998,0,30.0,321,2
21.956574883080755,0,70.0,155,2
21.956574883080755,0,70.0,155,2
21.752975927839515,0,70.0,190,2
13.456705217729997,0,80.0,94,2
13.002787726235885,0,80.0,148,2
12.801502968734173,0,80.0,181,2
12.801502968734173,0,80.0,181,2
12.74772657195337,0,80.0,191,2
4.38487948315874,0,90.0,101,2
4.38487948315874,0,90.0,101,2
4.195978955266743,0,90.0,122,2
4.1716862626976985,0,90.0,125,2
4.163718093048522,0,90.0,126,2
4.163718093048522,0,90.0,126,2
3.9565748830807532,0,90.0,155,2
3.950143992750463,0,90.0,156,2
3.950143992750463,0,90.0,156,2
3.752975927839514,0,90.0,190,2
-4.61512051684126,0,100,101,2
57.22855887686998,0,30.0,321,3
22.002787726235887,0,70.0,148,3
21.956574883080755,0,70.0,155,3
21.956574883080755,0,70.0,155,3
21.956574883080755,0,70.0,155,3
21.956574883080755,0,70.0,155,3
21.956574883080755,0,70.0,155,3
21.752975927839515,0,70.0,190,3
21.752975927839515,0,70.0,190,3
21.752975927839515,0,70.0,190,3
13.456705217729997,0,80.0,94,3
13.163718093048523,0,80.0,126,3
13.163718093048523,0,80.0,126,3
13.163718093048523,0,80.0,126,3
13.163718093048523,0,80.0,126,3
13.002787726235885,0,80.0,148,3
13.002787726235885,0,80.0,148,3
12.956574883080753,0,80.0,155,3
12.801502968734173,0,80.0,181,3
12.801502968734173,0,80.0,181,3
57.22855887686998,0,30.0,321,4
22.163718093048523,0,70.0,126,4
22.016393378291664,0,70.0,146,4
22.002787726235887,0,70.0,148,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.956574883080755,0,70.0,155,4
21.79051384715858,0,70.0,183,4
21.752975927839515,0,70.0,190,4
21.752975927839515,0,70.0,190,4
21.752975927839515,0,70.0,190,4
57.22855887686998,0,30.0,321,5
30.956574883080755,0,60.0,155,5
22.163718093048523,0,70.0,126,5
22.163718093048523,0,70.0,126,5
22.163718093048523,0,70.0,126,5
22.163718093048523,0,70.0,126,5
22.163718093048523,0,70.0,126,5
22.163718093048523,0,70.0,126,5
22.163718093048523,0,70.0,126,5
22.087345114263947,0,70.0,136,5
22.016393378291664,0,70.0,146,5
22.002787726235887,0,70.0,148,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
21.956574883080755,0,70.0,155,5
57.22855887686998,0,30.0,321,6
48.752975927839515,0,40.0,190,6
39.72188534076948,0,50.0,196,6
30.956574883080755,0,60.0,155,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.163718093048523,0,70.0,126,6
22.087345114263947,0,70.0,136,6
57.73214184093667,0,30.0,194,7
57.22855887686998,0,30.0,321,7
48.752975927839515,0,40.0,190,7
39.752975927839515,0,50.0,190,7
39.72188534076948,0,50.0,196,7
30.956574883080755,0,60.0,155,7
22.163718093048523,0,70.0,126,7
22.163718093048523,0,70.0,126,7
22.163718093048523,0,70.0,126,7
22.163718093048523,0,70.0,126,7
22.163718093048523,0,70.0,126,7
22.163718093048523,0,70.0,126,7
22.163718093048523,0,70.0,126,7
22.163718093048523,0,70.0,126,7
22.163718093048523,0,70.0,126,7
22.163718093048523,0,70.0,126,7
22.163718093048523,0,70.0,126,7
22.163718093048523,0,70.0,126,7
22.163718093048523,0,70.0,126,7
22.163718093048523,0,70.0,126,7
66.25379680945984,0,20.0,313,8
57.73214184093667,0,30.0,194,8
57.22855887686998,0,30.0,321,8
48.752975927839515,0,40.0,190,8
48.752975927839515,0,40.0,190,8
48.752975927839515,0,40.0,190,8
48.752975927839515,0,40.0,190,8
40.16371809304852,0,50.0,126,8
39.752975927839515,0,50.0,190,8
39.72188534076948,0,50.0,196,8
30.956574883080755,0,60.0,155,8
30.956574883080755,0,60.0,155,8
22.163718093048523,0,70.0,126,8
22.163718093048523,0,70.0,126,8
22.163718093048523,0,70.0,126,8
22.163718093048523,0,70.0,126,8
22.163718093048523,0,70.0,126,8
22.163718093048523,0,70.0,126,8
22.163718093048523,0,70.0,126,8
22.163718093048523,0,70.0,126,8
66.25379680945984,0,20.0,313,9
57.73214184093667,0,30.0,194,9
57.22855887686998,0,30.0,321,9
48.752975927839515,0,40.0,190,9
48.752975927839515,0,40.0,190,9
48.752975927839515,0,40.0,190,9
48.752975927839515,0,40.0,190,9
48.752975927839515,0,40.0,190,9
48.752975927839515,0,40.0,190,9
48.752975927839515,0,40.0,190,9
40.16371809304852,0,50.0,126,9
39.918595635015535,0,50.0,161,9
39.752975927839515,0,50.0,190,9
39.752975927839515,0,50.0,190,9
39.72188534076948,0,50.0,196,9
31.38487948315874,0,60.0,101,9
31.163718093048523,0,60.0,126,9
30.956574883080755,0,60.0,155,9
30.956574883080755,0,60.0,155,9
30.956574883080755,0,60.0,155,9
66.25379680945984,0,20.0,313,10
57.73214184093667,0,30.0,194,10
57.601837298482245,0,30.0,221,10
57.601837298482245,0,30.0,221,10
57.23167900420623,0,30.0,320,10
57.22855887686998,0,30.0,321,10
48.752975927839515,0,40.0,190,10
48.752975927839515,0,40.0,190,10
48.752975927839515,0,40.0,190,10
48.752975927839515,0,40.0,190,10
48.752975927839515,0,40.0,190,10
48.752975927839515,0,40.0,190,10
48.752975927839515,0,40.0,190,10
48.752975927839515,0,40.0,190,10
48.752975927839515,0,40.0,190,10
48.752975927839515,0,40.0,190,10
48.752975927839515,0,40.0,190,10
48.752975927839515,0,40.0,190,10
48.752975927839515,0,40.0,190,10
48.752975927839515,0,40.0,190,10
