Fitness,Player_Life,Enemy_Life,Time,Generataion
21.742504627972217,0,70.0,192,0
13.163718093048523,0,80.0,126,0
4.016393378291664,0,90.0,146,0
-4.672828834461906,0,100,107,0
-4.770684624465665,0,100,118,0
-4.844187086458591,0,100,127,0
-4.844187086458591,0,100,127,0
-4.882801922586371,0,100,132,0
-4.882801922586371,0,100,132,0
-4.882801922586371,0,100,132,0
-4.997212273764115,0,100,148,0
-4.997212273764115,0,100,148,0
-5.043425116919247,0,100,155,0
-5.075173815233827,0,100,160,0
-5.075173815233827,0,100,160,0
-5.209486152841421,0,100,183,0
-5.262690188904886,0,100,193,0
-5.8377304471659395,0,100,343,0
-5.8377304471659395,0,100,343,0
-6.040254711277414,0,100,420,0
22.22087650688847,0,70.0,119,1
21.779644174921675,0,70.0,185,1
21.774253326286797,0,70.0,186,1
21.742504627972217,0,70.0,192,1
21.282972298593776,0,70.0,304,1
13.163718093048523,0,80.0,126,1
13.002787726235885,0,80.0,148,1
4.38487948315874,0,90.0,101,1
4.163718093048522,0,90.0,126,1
4.163718093048522,0,90.0,126,1
4.016393378291664,0,90.0,146,1
3.752975927839514,0,90.0,190,1
3.752975927839514,0,90.0,190,1
3.752975927839514,0,90.0,190,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
-4.672828834461906,0,100,107,1
22.22087650688847,0,70.0,119,2
21.779644174921675,0,70.0,185,2
21.774253326286797,0,70.0,186,2
21.752975927839515,0,70.0,190,2
21.742504627972217,0,70.0,192,2
21.737309811095116,0,70.0,193,2
21.282972298593776,0,70.0,304,2
21.282972298593776,0,70.0,304,2
13.384879483158741,0,80.0,101,2
13.163718093048523,0,80.0,126,2
13.163718093048523,0,80.0,126,2
13.002787726235885,0,80.0,148,2
12.852505523186547,0,80.0,172,2
12.785064242391014,0,80.0,184,2
12.11112204166712,0,80.0,361,2
4.456705217729996,0,90.0,94,2
4.38487948315874,0,90.0,101,2
4.38487948315874,0,90.0,101,2
4.38487948315874,0,90.0,101,2
4.163718093048522,0,90.0,126,2
57.16226955283406,0,30.0,343,3
22.22087650688847,0,70.0,119,3
22.163718093048523,0,70.0,126,3
22.002787726235887,0,70.0,148,3
21.956574883080755,0,70.0,155,3
21.956574883080755,0,70.0,155,3
21.956574883080755,0,70.0,155,3
21.956574883080755,0,70.0,155,3
21.956574883080755,0,70.0,155,3
21.779644174921675,0,70.0,185,3
21.774253326286797,0,70.0,186,3
